"cod_cent";"id";"nombre";"tipo_elem";"x";"y"
"29012";5410;"(TACTICO) AV, COMPLUTENSE S-N (GIRO A DEHESA DE LA VILLA)";"URB";"438132.27158678";"4478715.86142869"
"29013";9909;"DEHESA DE LA VILLA N-S(AV,COMPLUTENSE-M-30)";"URB";"438038.198391613";"4478643.74873147"
"29014";9908;"AV,COMPLUTENSE S-N (CIEMAT -AV,MIRAFLORES)";"URB";"438163.923647101";"4478563.23586114"
"29015";9926;"AV, PARANINFO N-S (JUAN DEL ROSAL - FACULTAD DE DERECHO)";"URB";"438160.749784597";"4477984.47399142"
"29016";9928;"AV, PARANINFO S-N(ANTONIO NOVAIS -AV,COMPLUTENSE)";"URB";"438330.724103182";"4477845.54544123"
"29017";10011;"ANTONIO NOVAIS O-E(FRENTE FACULTAD CIENCIAS GEOLSGICAS)";"URB";"438498.33831815";"4477794.49054108"
"29019";9933;"RAMIRO MAEZTU E-O(DIRECCISN NORTE)(MORERAS -AV,GREGORIO AMO)";"URB";"438591.995244517";"4477732.63944658"
"29020";9934;"RAMIRO MAEZTU E-O(DIRECCISN SUR)(MORERAS -AV,GREGORIO AMO)";"URB";"438600.456047016";"4477729.45431657"
"29021";9917;"EDUARDO SAAVEDRA S-N(E,INGENIEROS DE CAMINOS-PROF,ARANGUREN)";"URB";"438041.100139773";"4477656.21033917"
"29022";9920;"EDUARDO SAAVEDRA N-S(PROF, ARANGUREN-E,INGENIEROS DE CAMINOS";"URB";"438038.115978203";"4477645.9613894"
"29301";5412;"(MICRO) AV,COMPLUTENSE O-E(INTERNO GIRO G,12)(P,M,1)";"URB";"438262.66491381";"4477745.78054993"
"30001";4478;"P: DE LA FLORIDA, 42 S-N(MAESTRO SOROZABAL-P:FLORIDA 35)";"URB";"438713.063774917";"4474888.95069806"
"30002";4479;"P: DE LA FLORIDA, 52 N-S(PTE, REINA VICTORIA-P:FLORIDA 35)";"URB";"438587.614563501";"4475011.11684269"
"30003";3437;"P: DE LA FLORIDA, 52 S-N(P:FLORIDA 35-MOZART)";"URB";"438536.099113203";"4475083.05306863"
"30005";3438;"GTA, SAN ANTONIO DE LA FLORIDA O-E(GIRO A SAN POL DE MAR)";"URB";"438461.68705911";"4475270.90245983"
"30006";4480;"AV, VALLADOLID, 25 S-N(TRAFICO- AV,VALLADOLID, 11)";"URB";"438263.178363211";"4475390.36951696"
"30007";4481;"AV, VALLADOLID, 33 N-S(AV,VALLADOLID, 11-TRAFICO)";"URB";"438212.771448263";"4475477.62393905"
"30008";4482;"(TACTICO) MOZART E-O(ENTRADA AL CRUCE)";"URB";"438503.673788816";"4475144.57734456"
"30009";3675;"AV, VALLADOLID, 65 N-S(LOECHES-DEPENDENCIA TRAFICO)";"URB";"438017.491665546";"4475719.3760447"
"30010";3676;"AV, VALLADOLID, 65 S-N(DEPENDENCIA TRAFICO-LOECHES)";"URB";"437960.69774357";"4475818.1654544"
"30011";4304;"P: FLORIDA, 11 N-S(MOZART-ENTRADA ESTACISN DEL NORTE)";"URB";"438794.923524848";"4474784.55748109"
"30012";4484;"(AFOROS) AV, VALLADOLID N-S (AV,MARQUIS MONISTROL-LOECHES)";"URB";"437828.797048497";"4476017.61322382"
"30013";3470;"LOECHES O-E(ANICETO MARINAS-AV, VALLADOLID)";"URB";"437837.050396113";"4475889.13089111"
"30014";4321;"CUESTA SAN VICENTE E-O(P: DEL REY-GTA, SAN VICENTE)";"URB";"439056.191921283";"4474664.50347388"
"30015";4322;"P: DEL REY N-S(IRUN-CUESTA SAN VICENTE)";"URB";"439079.505554687";"4474750.00330456"
"30016";4323;"P: VIRGEN DEL PUERTO S-N(CDAD PLASENCIA-GTA SAN VICENTE)";"URB";"438898.938194063";"4474443.60648448"
"30017";4324;"M-30 SALIDA TZNEL O-E(ENTRADA GTA, SAN VICENTE) (90MTS)";"URB";"438873.017451588";"4474501.24980603"
"30018";3651;"M-30 SALIDA TZNEL O-E(ENTRADA GTA, SAN VICENTE) (150MTS)";"URB";"438861.902999113";"4474456.77627813"
"30019";4489;"MARTIN FIERRO N-S(JUAN HERRERA-OBISPO TREJO)";"URB";"437924.400836011";"4476506.73915743"
"30020";4490;"MARTIN FIERRO S-N(AV, SENDECA -OBISPO TREJO)";"URB";"437971.525691907";"4476378.96072289"
"30021";3512;"(TACTICO) OBISPO TREJO O-E(SENDA DEL REY-MARTIN FIERRO)";"URB";"437924.521471129";"4476435.80295964"
"30022";4491;"(TACTICO) ARQUITECTO LSPEZ OTERO N-S (GIRO IZQDA J,HERRERA)";"URB";"437875.64911975";"4476680.7050532"
"30023";4492;"JUAN HERRERA, 6 E-O(AV, PUERTA HIERRO-MARTMN FIERRO)";"URB";"437985.485296751";"4476705.0681722"
"30024";4493;"(TACTICO) MARTMN  FIERRO S-N(JUAN HERRERA-LSPEZ OTERO)";"URB";"437885.540637145";"4476656.40488968"
"30025";7058;"(TACTICO)SAN POL DE MAR,2 O-E(FORTEA-AV,MANZANARES)";"URB";"438318.728575068";"4475108.5586154"
"30026";7059;"(TACTICO)RIBERA DEL MANZANARES 67 N-S";"URB";"438299.647999971";"4475147.84664057"
"30027";7073;"MARTMN FIERRO S-N(OBISPO TREJO - JUAN HERRERA)";"URB";"437933.546685254";"4476501.53525704"
"30028";7075;"JUAN HERRERA E-O(GIRO A MARTMN FIERRO)";"URB";"437894.757741975";"4476681.9553893"
"30029";3650;"CUESTA SAN VICENTE E-O(ENTRADA TZNEL A-5)";"URB";"439108.555732396";"4474658.64294395"
"30030";4325;"SEGOVIA, 65 E-O(RONDA SEGOVIA-P: VIRGEN DEL PUERTO)";"URB";"439004.568025229";"4473956.23706012"
"30032";4326;"P: VIRGEN DEL PUERTO, 13 S-N(MANZANARES-SEGOVIA)";"URB";"438815.592808292";"4473840.4197485"
"30033";4327;"PUENTE SEGOVIA O-E(P: EXTREMADURA -P: VIRGEN DEL PUERTO)";"URB";"438671.674737982";"4473955.34915424"
"30034";5116;"P: VIRGEN DEL PUERTO N-S(GTA, SAN VICENTE-PTE, SEGOVIA)";"URB";"438846.257275243";"4474103.95160922"
"30035";5117;"SEGOVIA E-O(CUESTA DE LOS CIEGOS-CUESTA LA VEGA)";"URB";"439272.886912377";"4473946.40518015"
"30036";4328;"RONDA SEGOVIA S-N(ALGECIRAS-SEGOVIA)";"URB";"439137.023765259";"4473828.14576549"
"30037";4329;"SEGOVIA, 61 O-E(MAZARREDO-RONDA SEGOVIA)";"URB";"439056.970953211";"4473944.15277904"
"30038";4330;"CUESTA DE LA VEGA N-S(CDAD,DE PLASENCIA-SEGOVIA)";"URB";"439185.954980675";"4474025.64925147"
"30401";4331;"(TACTICO) P: VIRGEN DEL PUERTO N-E(GIRO A CDAD, PLASENCIA)";"URB";"438848.245526014";"4474086.13734639"
"30402";7102;"(TACTICO)SEGOVIA 69 E-O (GIRO A JUAN DUQUE)";"URB";"438975.222120438";"4473952.12855883"
"30403";10000;"(TACTICO) SALIDA POLICIA";"URB";"438124.272180666";"4475625.60245153"
"31001";4495;"(MICRO) FRANCOS RODRIGUEZ E-O(LOPE DE HARO-MARGARITAS)";"URB";"440185.211706867";"4478675.7811467"
"31002";4496;"Francos Rodriguez O-E(Juan Encina-Jersnima Llorente)";"URB";"440123.070354188";"4478676.19160837"
"31003";4497;"Francos Rodriguez E-O(Margaritas-Josi Calvo)";"URB";"440064.732550249";"4478684.02431762"
"31004";3524;"Francos Rodriguez O-E(Pamplona-Juan Encina)";"URB";"440038.964233782";"4478681.8421892"
"31005";4498;"(AFOROS) FRANCOS RODRIGUEZ O-E(NUMANCIA-PAMPLONA)";"URB";"439842.191884997";"4478725.70603078"
"31006";4499;"FRANCOS RODRIGUEZ E-O(P: DIRECCISN-OFELIA NIETO)";"URB";"439803.713536376";"4478757.09444391"
"31007";4500;"OFELIA NIETO N-S(ANTONIO NZQEZ-FRANCOS RODRIGUEZ)";"URB";"439733.944279016";"4478904.27112873"
"31008";4501;"PABLO IGLESIAS N-S(FRANCOS RODRIGUEZ-MOGUER)";"URB";"439653.147685";"4478750.52101966"
"31009";4502;"FRANCOS RODRIGUE E-O(OFELIA NIETO-STO, ANGEL DE LA GUARDA)";"URB";"439616.053886702";"4478805.66623144"
"31010";4503;"STO, ANGEL DE LA GUARDA N-S(SANCHEZ PRECIADO-FRANCOS RDGUEZ)";"URB";"439572.107245384";"4478942.55752633"
"31011";4504;"FRANCOS RODRIGUEZ E-O(STO, ANGEL DE LA GUARDA-POLICIA)";"URB";"439505.383990711";"4478829.72501333"
"31012";4505;"FRANCOS RODRIGUEZ O-E (DR,FEDERICO RUBIO-PABLO IGLESIAS)";"URB";"439574.18432251";"4478798.5357282"
"31013";4506;"FRANCOS RODRIGUEZ E-O(POLICIA-COLEGIO PALOMA)";"URB";"439390.557086124";"4478879.13569376"
"31014";4507;"FRANCOS RODRIGUEZ O-E(POLICIA-STO ANGEL DE LA GUARDA)";"URB";"439422.096031376";"4478858.06598006"
"31015";4508;"FRANCOS RODRIGUEZ O-E(PIRINEOS-POLICIA)";"URB";"439330.702258361";"4478898.55814366"
"31016";4509;"(AFOROS) FRANCOS RODRIGUEZ E-O(COLEGIO PALOMA-DEHESA  VILLA)";"URB";"439239.493498752";"4478942.25947127"
"31017";4510;"(AFOROS) FRANCOS RODRIGUE O-E(DEHESA DE LA VILLA-PIRINEOS)";"URB";"439129.744431552";"4478980.21990139"
"31018";7114;"Lope de Haro E-O (Giro Izqda)(Berruguete-Francos Rodriguez)";"URB";"440285.352911633";"4478686.92730147"
"31019";10097;"PSO, DIRECCION S-N (OFELIA NIETO-CARMEN PORTONES)";"URB";"440057.320665002";"4479440.8122517"
"31020";4511;"ANTONIO MACHADO N-S(MARTIRES MARISTAS-DEHESA DE LA VILLA)";"URB";"438983.6129832";"4479133.45084563"
"31021";3472;"ANTONIO MACHADO S-N";"URB";"439055.890438997";"4479205.93602926"
"31022";3473;"Alcalde Martmn Alzaga E-O(Aguilar de Campoo-Antonio Machado)";"URB";"439077.692701061";"4479348.87779345"
"31023";4512;"Antonio Machado N-S(Sinesio Delgado-Isla de Oza)";"URB";"438943.007840287";"4479464.19922121"
"31024";4513;"PABLO IGLESIAS N-S(MOGUER-ARQUITECTO SANCHEZ ARCAS)";"URB";"439553.670404105";"4478568.02001516"
"31025";4514;"PABLO IGLESIAS S-N(ARQUITECTO SANCHEZ ARCAS-LECEROS)";"URB";"439586.755102145";"4478611.72474313"
"31026";4515;"PABLO IGLESIAS O-E(ARQUITECTO SANCHEZ ARCAS-NUMANCIA)";"URB";"439533.217216149";"4478469.83832716"
"31027";4516;"ARQUITECTO SANCHEZ ARCAS S-N(VALLS FERRER-PABLO IGLESIAS)";"URB";"439396.732693535";"4478412.92464488"
"31028";5142;"ARQUITECTO SANCHEZ ARCAS N-S(VALLS FERRERA-MORERAS)";"URB";"439275.182971241";"4478342.46388145"
"31029";3440;"MORERAS S-N(RAMIRO MAEZTU-JUAN XXIII)";"URB";"439089.838242739";"4478174.83956817"
"31030";3514;"JUAN XXIII E-O(RAMIRO MAEZTU-MORERAS)";"URB";"439190.21206682";"4478093.06495772"
"3103001";10012;"Nueva Zelanda S-N - Isla Cristina-Gta,Isaac Rab�n";"URB";"438606.155332564";"4479961.42043389"
"31031";5143;"PABLO IGLESIAS E-O(NUMANCIA-ARQUITECTO SANCHEZ ARCAS)";"URB";"439562.827754528";"4478418.1454688"
"31032";4517;"NUMANCIA N-S(PABLO IGLESIAS-DR,FEDERICO RUBIO Y GALI)";"URB";"439551.04402037";"4478350.96619137"
"31033";4518;"PABLO IGLESIAS O-E(NUMANCIA-DR, FEDERICO RUBIO Y GALI)";"URB";"439584.19584459";"4478344.37705886"
"31034";4519;"PABLO IGLESIA E-O(DR, FEDERICO RUBIO Y GALI-NUMANCIA)";"URB";"439632.914023976";"4478260.51515687"
"31035";4520;"DR,FEDERICO RUBIO Y GALI N-S(PABLO IGLESIAS-NUMANCIA)";"URB";"439601.143392225";"4478235.92074879"
"31036";4521;"PABLO IGLESIAS S-N(ALMANSA-DR, FEDERICO RUBIO Y GALI)";"URB";"439699.590896869";"4478104.68241488"
"31037";4522;"DR,FEDERICO RUBIO Y GALI E-O(J,LLORENTE-PABLO IGLESIAS)";"URB";"439767.052004879";"4478220.49457533"
"31038";4523;"DR,FEDERICO RUBIO Y GALI O-E(P,IGLESIAS-JERSNIMA LLORENTE)";"URB";"439761.934395528";"4478215.45038841"
"31039";3638;"NUMANCIA S-N(DR,FEDERICO RUBIO Y GALI-PABLO IGLESIAS)";"URB";"439534.096137498";"4478306.48637178"
"31040";4524;"DR,FEDERICO RUBIO Y GALI E-O(MORERAS-FCO, DE DIEGO)";"URB";"439444.193183139";"4478399.21944294"
"31041";4525;"DR,FEDERICO RUBIO Y GALI O-E(FCO, DE DIEGO-MORERAS)";"URB";"439436.106949665";"4478398.57884027"
"31042";4526;"MORERAS S-N(JUAN XXIII-DR,FEDERICO RUBIO Y GALI)";"URB";"439416.452923597";"4478261.47523163"
"31043";4527;"DR,FEDERICO RUBIO Y GALI N-S(MORERAS-PABLO IGLESIAS)";"URB";"439530.871613155";"4478275.382327"
"31044";4528;"JERSNIMA LLORENTE N-S(LEQERO-DR,FEDERICO RUBIO Y GALI)";"URB";"439906.235506277";"4478252.63280563"
"31045";3733;"DR,FEDERICO RUBIO Y GALI S-N(ACUEDUCTO-JERSNIMA LLORENTE)";"URB";"439839.753445389";"4478071.84533384"
"31046";9960;"(TACTICO) VALLS FERRERA N-S";"URB";"439350.763441275";"4478419.04664725"
"31048";3639;"OFELIA NIETO S-N(FRANCOS RODRIGUEZ-VILLAAMIL)";"URB";"439862.772612851";"4479128.7003273"
"31049";3734;"VILLAAMIL S-N(BUSTILLO -ISLA GOMERA)";"URB";"439968.554971869";"4479159.3424679"
"31050";4529;"OFELIA NIETO S-N(VILAAMIL-P: DIRECCISN)";"URB";"439981.635980353";"4479343.74623303"
"31051";3735;"VILLAAMIL S-N(OFELIA NIETO-SANCHEZ PRECIADO)";"URB";"439932.229198141";"4479348.42559424"
"31052";4530;"VILLAAMIL N-S(SANCHEZ PRECIADO-OFELIA NIETO)";"URB";"439879.540824152";"4479438.95801574"
"31053";4531;"VILLAAMIL S-N(SAN RESTITUTO-CAMINO CHORIILLO)";"URB";"439835.356234568";"4479580.13038038"
"31054";4532;"VILLAAMIL N-S(CAMINO CHORRILLO-SAN RESTITUTO)";"URB";"439792.348017755";"4479633.08767321"
"31055";4533;"CAMINO CHORRILLO N-S (GTA, PIEDRAFITA CEBREROS-VILLAAMIL)";"URB";"439747.06529936";"4479797.75025494"
"31056";4534;"VILLAAMIL O-E (LATERAL TZNEL SOR ANGELA DE LA CRUZ)";"URB";"439707.79744193";"4479738.43146974"
"31057";4535;"OFELIA NIETO N-S(P: DIRECCISN-VILLAAMIL)";"URB";"440006.936371246";"4479393.79074986"
"31058";4536;"P: DIRECCISN E-O(ISLA GOMERA-OFELIA NIETO)";"URB";"440070.89504032";"4479355.92725489"
"31059";4537;"DR,FEDERICO RUBIO Y GALI S-N(MOGUER-FRANCOS RODRIGUEZ)";"URB";"439488.263364306";"4478673.84501914"
"31060";3595;"DR,FEDERICO RUBIO Y GALI N-S(MOGUER-FCO,DE DIEGO)";"URB";"439445.745771835";"4478622.78372827"
"31061";3766;"(TACTICO) Isla de Oza O-E(Isla Alegranza-Antonio Machado)";"URB";"438925.304560274";"4479395.44576109"
"31062";4538;"NUMANCIA N-S(LEQADORES-PABLO IGLESIAS)";"URB";"439623.304302801";"4478492.27590363"
"31063";4539;"NUMANCIA S-N(LEQADORES-FRANCOS RODRIGUEZ)";"URB";"439769.057887952";"4478626.98665582"
"31064";3767;"Lope de Haro E-O(Berruguete-Francos Rodriguez)";"URB";"440283.071425438";"4478692.46820687"
"31065";4540;"(AFOROS) FRANCOS RODRIGUEZ E-O(LORENZANA-P: DIRECCISN)";"URB";"439888.612072442";"4478717.58091432"
"31066";3708;"(TACTICO) PIRINEOS S-N (M* AUXILIADORA -FRANCOS RODRIGUEZ)";"URB";"439295.33297668";"4478888.62555942"
"31070";10218;"JERONIMA LLORENTE E-O (ANTURIO -PAMPLONA)";"URB";"440155.882483637";"4478573.02051724"
"31071";10219;"JERONIMA LLORENTE O-E (WAD-RAS -PAMPLONA)";"URB";"440075.699941257";"4478475.90594346"
"31072";10220;"PAMPLONA S-N (FERNANDO OSSORIO -JERONIMA LLORENTE)";"URB";"440173.152734275";"4478466.17263103"
"31073";10221;"PAMPLONA N-S(FRANCOS RODRIGUEZ -JERONIMA LLORENTE)";"URB";"440077.772061564";"4478562.00656456"
"31074";3413;"AV,FEDERICO RUBIO N-S (ARANJUEZ - ALMANSA)";"URB";"439838.74150726";"4477984.53992777"
"31075";3412;"AV,FEDERICO RUBIO S-N (PABLO IGLESIAS  - ALMANSA)";"URB";"439935.019118787";"4477781.2071253"
"31076";10212;"AV,PABLO IGLESIAS N-S (JUAN XXIII - ALMANSA)";"URB";"439764.798742681";"4477955.02788559"
"31077";9914;"ALMANSA O-E (VASCOS-PABLO IGLESIAS)";"URB";"439695.762804258";"4477897.63977891"
"31078";10195;"(TACTICO)JUAN XXIII O-E (OLIMPIADA -PABLO IGLESIAS)";"URB";"439693.228812451";"4478052.48712654"
"31079";6983;"AV, PABLO IGLESIAS S-N (JUAN MONTALVO-VIVERO)";"URB";"439885.51439443";"4477740.28827549"
"32001";10153;"PSO, DIRECCION N-S (ALBERDI - CAPITAN BLANCO ARGIBAY)";"URB";"439999.893880628";"4480030.1093442"
"32002";4543;"PSO, DIRECCION S-N (ALBERDI - CAPITAN BLANCO ARGIBAY)";"URB";"439963.970869351";"4479897.88019108"
"32003";10154;"CAPITAN BLANCO ARGIBAY O-E (SINESIO DELGADO - PSO, DIRECCION)";"URB";"439918.940548866";"4479972.4703683"
"32004";4545;"(MICRO) CAPITAN BLANCO ARGIBAY O-E(P: DIRECCISN-P,CEBRERO)";"URB";"439756.303279783";"4480157.24608054"
"32005";4546;"(AFOROS) SINESIO DELGADO E-O(RIBADAVIA-P,CEBRERO)";"URB";"439806.736447694";"4480321.88889627"
"32006";4548;"AV, BETANZOS N-S (CELANOVA-PIEDRAFITA CEBRERO)";"URB";"439588.459549828";"4480327.68698465"
"32007";4549;"AV, BETANZOS S-N(RIBADAVIA-CHANTADA)";"URB";"439628.174752984";"4480441.98148991"
"32008";4550;"CHANTADA E-O(RIBADAVIA-AV, BETANZOS)";"URB";"439713.540866086";"4480497.12121967"
"32009";4551;"AV, BETANZOS N-S(CHANTADA-MELCHOR FERNANDEZ ALMAGRO)";"URB";"439686.622286644";"4480605.12257411"
"32010";4552;"AV, BETANZOS N-S(MELCHOR FERNANDEZ ALMAGRO-CHANTADA)";"URB";"439680.905931297";"4480613.11063627"
"32011";4553;"MELCHOR FERNANDEZ ALMAGRO E-O(FERROL-AV, BETANZOS)";"URB";"439841.411697538";"4480787.48846523"
"32012";4554;"RIBADAVIA E-O(CHANTADA-AV, BETANZOS)";"URB";"439730.169156693";"4480416.48746317"
"32014";9882;"RIBADAVIA N-S(COLEGIO GARCMA LORCA-SINESIO DELGADO)";"URB";"440274.201006031";"4480474.04224325"
"32015";4556;"LA BAQEZA O-E(CAMINO GANAPANES-AV, BETANZOS)";"URB";"439593.796016424";"4480884.11482743"
"32016";3408;"AV, BETANZOS N-S(LA BAQEZA-MELCHOR FERNANDEZ ALMAGRO)";"URB";"439679.945398523";"4480857.07744276"
"32017";4557;"AV, BETANZOS S-N(MELCHOR FERNANDEZ ALMAGRO-LA BAQEZA)";"URB";"439701.582651473";"4480803.13061649"
"32018";4558;"FINISTERRE E-O(SINESIO DELGADO-VILLA MARIN)";"URB";"440712.420627571";"4480726.91359157"
"32019";4559;"VILLA MARIN E-O(MELCHOR FERNANDEZ ALMAGRO-FINISTERRE)";"URB";"440700.726966062";"4480828.7725771"
"32020";3829;"SINESIO DELGADO E-O(FINISTERRE -GINZO DE LIMIA)";"URB";"440654.561133361";"4480713.49994769"
"32021";4560;"VILLA MARIN E-O(FINISTERRE-GINZO DE LIMIA)";"URB";"440607.0995923";"4480750.88493458"
"32022";4561;"FINISTERRE N-S(VILLA MARIN-MELCHOR FERNANDEZ ALMAGRO)";"URB";"440570.950726292";"4480868.18772945"
"32023";4562;"FINISTERRE N-S(MELCHOR FERNANDEZ ALMAGRO-VILLA MARIN)";"URB";"440561.212959753";"4480873.39822935"
"32024";3824;"MELCHOR FERNANDEZ ALMAGRO E-O(FINISTERRE-GINZO DE LIMIA)";"URB";"440494.275043077";"4480965.73266599"
"32025";3825;"RIBADAVIA E-O(SINESIO DELGADO-CHANTADA)";"URB";"440208.416864634";"4480469.91744372"
"32026";4563;"(AFOROS) SINESIO DELGADO O-E(RIBADAVIA-AV, ASTURIAS)";"URB";"440396.570599884";"4480466.34199632"
"32027";4564;"GINZO DE LIMIA N-S(MELCHOR FERNANDEZ ALMAGRO-FERROL)";"URB";"440408.325077928";"4480796.51657405"
"32028";3596;"GINZO DE LIMIA S-N(VILLA MARIN-MELCHOR FERNANDEZ ALMAGRO)";"URB";"440411.738939707";"4480846.91480833"
"32029";4565;"MELCHOR FERNANDEZ ALMAGRO O-E(GINZO DE LIMIA-FINISTERRE)";"URB";"440427.642984057";"4480943.07934757"
"32030";4566;"GINZO DE LIMIA N-S(MONFORTE LEMOS-MELCHOR FERNANDEZ ALMAGRO)";"URB";"440346.744382272";"4481028.84566659"
"32031";4567;"MELCHOR FERNANDEZ ALMAGRO O-E(FERROL-GINZO DE LIMIA)";"URB";"440223.433237466";"4480889.98024634"
"32032";4568;"MELCHOR FERNANDEZ ALMAGRO E-O(GINZO DE LIMIA-FERROL)";"URB";"440231.718760577";"4480896.67224805"
"32033";4569;"MELCHOR FERNANDEZ ALMAGRO O-E(AV, BETANZOS-FERROL)";"URB";"439956.329403021";"4480818.62686458"
"32034";3588;"CAMINO CHORRILLO S-N(ENTRADA A PIEDRAFITA CEBRERO)";"URB";"439608.299466471";"4480116.38113921"
"32035";3589;"SINESIO DELGADO O-E(A,MACHADO-PIEDRAFITA CEBRERO)";"URB";"439575.23743818";"4480088.07424558"
"32036";4570;"AV, BETANZOS S-N(PIEDRAFITA DEL CEBRERO-RIBADAVIA)";"URB";"439637.427589454";"4480340.73444732"
"32037";10165;"PSO, DIRECCION O-E (CAPITAN BLANCO ARGIBAY - ALBERDI)";"URB";"440044.972284753";"4480121.41104605"
"32038";10166;"PSO, DIRECCION E-O (AV, ASTURIAS - REYES AIZQUIBEL)";"URB";"440346.260063842";"4480184.90074411"
"32039";3737;"(TACTICO) SALIDA APARCAMIENTO PZBLICO HOSPITAL CARLOS III";"URB";"440874.937839261";"4480694.88767891"
"32040";4572;"(TACTICO) SALIDA APARCAMIENTO MIDICOS HOSPITAL CARLOS III";"URB";"440887.825589137";"4480695.04861911"
"32041";4573;"(TACTICO) SALIDA APARCAMIENTO GENERAL HOSPITAL CARLOS III";"URB";"440879.622623788";"4480684.05413729"
"32042";4574;"AV, ASTURIAS S-N(P: DIRECCISN-SINESIO DELGADO)";"URB";"440600.136945329";"4480498.29851046"
"32043";4575;"AV, ASTURIAS O-E(P: DIRECCISN-ROSARIO ROMERO)";"URB";"440737.938166637";"4480371.22681141"
"32044";4576;"AV, ASTURIAS O-E(SINESIO DELGADO -P: DIRECCISN)";"URB";"440612.509599346";"4480475.26384722"
"32046";3738;"AV, ASTURIAS E-O(CAQAVERAL-MONTOYA)";"URB";"441041.496924738";"4480094.76408098"
"32047";4577;"AV, ASTURIAS E-O(SOROLLA -P: DIRECCISN)";"URB";"440894.446272494";"4480236.10188888"
"32048";4578;"(AFOROS) AV, ASTURIAS O-E(MAGNOLIAS -CEDROS)";"URB";"441277.629612023";"4479885.54253867"
"32049";4579;"AV, ASTURIAS O-E(BASCONES -CAQAVERAL)";"URB";"441104.175981167";"4480019.12700748"
"32050";4580;"(TACTICO) MAGNOLIAS S-N (DELFMN-AV, ASTURIAS)";"URB";"441242.681843676";"4479871.55622469"
"32051";4581;"AV, ASTURIAS E-O(PL, CASTILLA-SAN AQUILINO)";"URB";"441474.077531121";"4479780.0778894"
"32052";4582;"(AFOROS) AV, ASTURIAS E-O(SAN AQUILINO -MAGNOLIAS)";"URB";"441356.340799391";"4479855.78640435"
"32054";7024;"(TACTICO) SINESIO DELGADO O-E (GIRO A HOSPITAL CARLOSIII)";"URB";"440838.196057601";"4480661.97278421"
"32055";9915;"SINESIO DELGADO E-O (SALIDA TZNEL-HOSPITAL CARLOS III)";"URB";"440992.697979799";"4480689.2852869"
"32056";9916;"SINESIO DELGADO O-E (HOSPITAL CARLOS III-ENTRADA TZNEL)";"URB";"440991.650157525";"4480682.67961206"
"32057";9919;"SINESIO DELGADO E-O(HOSPITAL CARLOS III-FINISTERRE)";"URB";"440785.178595054";"4480688.91849679"
"32058";9918;"SINESIO DELGADO O-E(FINISTERRE-HOSPITAL CARLOS III)";"URB";"440771.84731628";"4480684.67652653"
"32300";4584;"(MICRO)GTA PIEDRAFITA CEBRERO(ENTREG,10 Y 12)((P,M,3)";"URB";"439630.379956946";"4480245.55053382"
"32301";3555;"(MICRO) GTA,PIEDRAFITA CEBRERO(DELANTE G,12)(P,M,4)";"URB";"439655.020369382";"4480234.96862353"
"32302";3554;"(MICRO)GTA,PIEDRAFITA CEBRERO(DELANTE G,15)(P,M,5)";"URB";"439674.785820361";"4480246.64243279"
"33001";4585;"P: CASTELLANA N-S(M-30 -AV, MONFORTE DE  LEMOS)";"URB";"441780.821978764";"4480860.2991203"
"33002";4586;"DANIEL VAZQUEZ DMAZ E-O(MAURICIO LEGENDRE-P: CASTELLANA)";"URB";"441913.089745804";"4480690.31103784"
"33003";4587;"SALIDA TZNEL PIO XII E-O(MAURICIO LEGENDRE-P: CASTELLANA)";"URB";"441890.518384418";"4480687.8391433"
"33004";4588;"PADRE FCO, PALAU Y QUER O-E (CASTELLANA - MAURICIO LEGENDRE)";"URB";"441869.525046053";"4480612.58321666"
"33005";4589;"P: CASTELLANA S-N(JOSI VASCONCELOS-PADRE FCO,PALAU Y QUER)";"URB";"441763.401036859";"4480517.33924999"
"33006";4590;"SALIDA TZNEL N-S(P: CASTELLANA)A 90MTS";"URB";"441752.376365754";"4480701.42329925"
"33007";4591;"SALIDA TZNEL N-S(P: CASTELLANA)A 50MTS";"URB";"441739.577286844";"4480643.27048427"
"33008";4592;"AV, MONFORTE  LEMOS O-E(AV,MONFORTE DE LEMOS-MAGNOLIAS)";"URB";"441501.416886807";"4480819.83138121"
"33009";4593;"AV,MONFORTE DE LEMOS E-O(P:CASTELLANA-AV,MONFORTE DE LEMOS)";"URB";"441701.110167971";"4480735.52380384"
"33010";4594;"SINESIO DELGADO O-E(SINESIO DELGADO-P: CASTELLANA)";"URB";"441632.481608475";"4480637.74388656"
"33011";4595;"SINESIO DELGADO O-E(CARLOS III-MAGNOLIAS)";"URB";"441470.447022199";"4480648.86585357"
"33012";4596;"SINESIO DELGADO E-O(CARLOS III-MAGNOLIAS)";"URB";"441469.594637652";"4480663.27250769"
"33013";4597;"SINESIO DELGADO E-O(SALIDA TZNEL)";"URB";"441465.15471304";"4480657.19183478"
"33014";10032;"MONFORTE DE LEMOS O-E (PUENTECESURES - PEDRO RICO)";"URB";"441256.722761176";"4481178.14471425"
"33015";4598;"(TACTICO) ARZOBISPO MORCILLO E-O (P:CASTELLANA -ACC,TORRE )";"URB";"441754.631128009";"4481244.95313805"
"33016";4599;"ARZOBISPO MORCILLO O-E(ACC,TORRES-P:CASTELLANA)";"URB";"441755.760103618";"4481230.36479562"
"33017";4600;"ARZOBISPO MORCILLO E-O(ACC,TORRES-PEDRO RICO)";"URB";"441682.700198775";"4481245.1834775"
